PDS,ANZ_S,RTS_E24110.0,RTS_E24110.1,RTS_E24110.3,RTS_E24110.3.MW_A_PR,RTS_E24110.3.MW_M_PR,RTS_E24110.3.MW_A_PW,RTS_E24110.3.MW_M_PW,RTS_E24110.4,RTS_E24110.4.MW_A_PR,RTS_E24110.4.MW_M_PR,RTS_E24110.4.MW_A_PW,RTS_E24110.4.MW_M_PW,RTS_E24110.9,RTS_E24100.0,RTS_E24100.1,RTS_E24100.3,RTS_E24100.3.MW_A_PR,RTS_E24100.3.MW_M_PR,RTS_E24100.3.MW_A_PW,RTS_E24100.3.MW_M_PW,RTS_E24100.4,RTS_E24100.4.MW_A_PR,RTS_E24100.4.MW_M_PR,RTS_E24100.4.MW_A_PW,RTS_E24100.4.MW_M_PW,RTS_E24100.9,RTS_E24090.0,RTS_E24090.1,RTS_E24090.3,RTS_E24090.3.MW_A_PR,RTS_E24090.3.MW_M_PR,RTS_E24090.3.MW_A_PW,RTS_E24090.3.MW_M_PW,RTS_E24090.4,RTS_E24090.4.MW_A_PR,RTS_E24090.4.MW_M_PR,RTS_E24090.4.MW_A_PW,RTS_E24090.4.MW_M_PW,RTS_E24090.9,RTS_E24080.0,RTS_E24080.1,RTS_E24080.3,RTS_E24080.3.MW_A_PR,RTS_E24080.3.MW_M_PR,RTS_E24080.3.MW_A_PW,RTS_E24080.3.MW_M_PW,RTS_E24080.4,RTS_E24080.4.MW_A_PR,RTS_E24080.4.MW_M_PR,RTS_E24080.4.MW_A_PW,RTS_E24080.4.MW_M_PW,RTS_E24080.9,RTS_E24070.0,RTS_E24070.1,RTS_E24070.3,RTS_E24070.3.MW_A_PR,RTS_E24070.3.MW_M_PR,RTS_E24070.3.MW_A_PW,RTS_E24070.3.MW_M_PW,RTS_E24070.4,RTS_E24070.4.MW_A_PR,RTS_E24070.4.MW_M_PR,RTS_E24070.4.MW_A_PW,RTS_E24070.4.MW_M_PW,RTS_E24070.9,RTS_E24060.0,RTS_E24060.1,RTS_E24060.3,RTS_E24060.3.MW_A_PR,RTS_E24060.3.MW_M_PR,RTS_E24060.3.MW_A_PW,RTS_E24060.3.MW_M_PW,RTS_E24060.4,RTS_E24060.4.MW_A_PR,RTS_E24060.4.MW_M_PR,RTS_E24060.4.MW_A_PW,RTS_E24060.4.MW_M_PW,RTS_E24060.9,RTS_E24050.0,RTS_E24050.1,RTS_E24050.3,RTS_E24050.3.MW_A_PR,RTS_E24050.3.MW_M_PR,RTS_E24050.3.MW_A_PW,RTS_E24050.3.MW_M_PW,RTS_E24050.4,RTS_E24050.4.MW_A_PR,RTS_E24050.4.MW_M_PR,RTS_E24050.4.MW_A_PW,RTS_E24050.4.MW_M_PW,RTS_E24050.9,RTS_E24040.0,RTS_E24040.1,RTS_E24040.3,RTS_E24040.3.MW_A_PR,RTS_E24040.3.MW_M_PR,RTS_E24040.3.MW_A_PW,RTS_E24040.3.MW_M_PW,RTS_E24040.4,RTS_E24040.4.MW_A_PR,RTS_E24040.4.MW_M_PR,RTS_E24040.4.MW_A_PW,RTS_E24040.4.MW_M_PW,RTS_E24040.9,RTS_E24030.0,RTS_E24030.1,RTS_E24030.3,RTS_E24030.3.MW_A_PR,RTS_E24030.3.MW_M_PR,RTS_E24030.3.MW_A_PW,RTS_E24030.3.MW_M_PW,RTS_E24030.4,RTS_E24030.4.MW_A_PR,RTS_E24030.4.MW_M_PR,RTS_E24030.4.MW_A_PW,RTS_E24030.4.MW_M_PW,RTS_E24030.9,RTS_E24020.0,RTS_E24020.1,RTS_E24020.3,RTS_E24020.3.MW_A_PR,RTS_E24020.3.MW_M_PR,RTS_E24020.3.MW_A_PW,RTS_E24020.3.MW_M_PW,RTS_E24020.4,RTS_E24020.4.MW_A_PR,RTS_E24020.4.MW_M_PR,RTS_E24020.4.MW_A_PW,RTS_E24020.4.MW_M_PW,RTS_E24020.9,RTS_E24010.0,RTS_E24010.1,RTS_E24010.3,RTS_E24010.3.MW_A_PR,RTS_E24010.3.MW_M_PR,RTS_E24010.3.MW_A_PW,RTS_E24010.3.MW_M_PW,RTS_E24010.4,RTS_E24010.4.MW_A_PR,RTS_E24010.4.MW_M_PR,RTS_E24010.4.MW_A_PW,RTS_E24010.4.MW_M_PW,RTS_E24010.9
7709951,84,6,,,,,,,78,"1,448718","24,871795",",283209","4,840764",,,,,,,,,84,"5,72619","222,321429","1,141002","44,274177",,4,16,8,"3,625","202,5",",786963","43,597104",56,"6,767857","391,607143","1,332344","76,915287",,51,20,3,5,300,"1,173529","70,411765",10,"8,4",711,"1,63099","133,728121",,13,,,,,,,71,"2,732394","129,366197",",532208","25,201813",,,,2,4,140,"1,131098","36,45122",82,"8,560976","271,341463","1,723902","54,424544",,,3,8,"22,25","871,875","4,488612","175,285599",73,"51,068493","2014,726027","9,993007","391,699325",,1,1,1,4,140,",823529","28,823529",81,"9,518519","298,395062","1,867516","58,626291",,2,50,9,4,"271,666667",",737606","50,346325",23,"8,347826","650,869565","1,600602","124,598068",,,2,10,"14,5","850,5","3,102247","182,141025",72,"24,361111","1455,972222","4,744781","283,618708",,,,,,,,,84,"6,166667","276,666667","1,217322","54,607942",
7709952,579,26,,,,,,,553,"1,009042","60,542495",",187121","11,227243",,127,27,7,"1,571429",30,",267037","5,253766",418,"1,717703","84,043062",",304275","14,994732",,14,14,22,"3,5","238,636364",",665885","44,808223",529,"10,478261","687,391304","1,886486","124,095762",,100,435,11,"7,181818","448,636364","1,341069","83,608607",33,"10,242424","689,545455","1,914822","128,376008",,1,,,,,,,578,"2,423875","117,612457",",44838","21,793825",,,,2,"5,5","127,5","1,564706","34,897059",577,"11,168111","353,058925","2,065956","65,250552",,,10,19,"24,157895","996,052632","4,338208","177,570784",550,"45,88","1995,3","8,263703","359,497559",,4,14,16,"3,3125",150,",587152","26,558549",545,"8,853211","427,706422","1,58492","76,456241",,201,184,157,"4,898089","261,592357",",896832","48,02183",37,"6,756757","327,567568","1,454769","70,509868",,,23,258,"14,418605","1008,081395","2,542559","177,608997",298,"18,932886","1362,231544","3,472142","249,74824",,,,24,"4,833333","161,25",",832394","27,817196",555,"5,371171","183,783784",",96531","33,329005",
7709953,51,19,,,,,,,32,"1,125","63,28125",",224687","12,70895",,,,5,2,30,",369923","5,548853",46,"4,086957","97,5",",816972","19,551503",,,9,2,5,270,",921053","49,736842",40,"7,775",420,"1,537671","83,00741",,,1,7,"4,285714","385,714286",",81897","73,707275",43,"7,883721","697,674419","1,561541","138,405297",,4,,1,1,30,",25","7,5",46,"4,586957","254,347826",",903899","50,087848",,,,,,,,,51,"7,705882","432,352941","1,527947","85,743003",,,3,18,"17,5","868,888889","3,507023","175,052037",30,"24,833333",1369,"4,871786","268,383667",,,,1,5,150,",972222","29,166667",50,"11,8","430,2","2,333071","85,057176",,,,,,,,,51,"39,745098","596,176471","7,87413","118,111952",,,23,28,"8,75","787,5","1,749786","157,480713",,,,,,,50,1,,,,,,,,,,,
7709954,417,77,,,,,,,340,"1,367647","68,470588",",256452","12,819652",,,,,,,,,417,"6,659472","160,947242","1,229642","29,56925",,102,30,14,"3,857143","246,071429",",690122","42,697317",271,"6,431734","491,199262","1,176812","89,798859",,340,23,30,"9,5",413,"1,746878","74,498138",24,"8,25",740,"1,56487","136,785913",,61,,26,"1,269231",30,",224222","5,214159",330,"2,257576","93,090909",",4182","17,092218",,3,215,22,"5,954545","115,909091","1,259796","22,833136",177,"13,491525","167,514124","2,540329","30,941162",,,30,84,"33,107143","990,535714","5,952425","178,139895",303,"57,471947","1732,739274","10,294294","310,153487",,44,63,22,"3,090909","136,136364",",575202","25,426651",288,"8,763889","404,565972","1,565002","72,336089",,6,331,41,"4,634146","274,390244",",807978","47,567378",39,"6,487179","403,461538","1,21024","75,604519",,3,208,170,"10,564706",912,"1,940603","167,520326",36,"13,694444","1193,333333","2,654301","231,176576",,1,1,61,"4,721311","144,918033",",830976","25,449632",354,"6,09887","206,115819","1,105721","37,490652",
7709955,26,,,,,,,,26,2,"57,692308",",342782","9,82067",,2,,,,,,,24,"3,916667","134,375",",665453","22,949396",,8,3,3,"5,333333",240,",857843","39,803922",12,"7,666667","428,75","1,195802","66,786227",,12,12,1,6,360,"1,235294","74,117647",1,4,720,",583333",105,,,,,,,,,26,"1,423077","57,692308",",24693","10,186372",,,,3,4,135,",649729","21,969851",23,"7,304348","280,869565","1,280923","49,909486",,,1,4,"27,5",885,"4,886839","155,822028",21,"54,904762","1861,428571","9,258558","314,063845",,,4,1,5,150,",853659","25,609756",21,9,"274,285714","1,521214","46,30431",,,,3,14,290,"2,882353","59,705882",23,"23,565217","731,73913","3,889439","121,522605",,,,8,"13,375",1020,"2,283793","174,420956",18,"20,888889","1537,5","3,516924","259,454831",,,2,,,,,,24,"7,083333","238,75","1,181132","39,910891",
7709956,365,15,,,,,,,350,"1,254286","61,628571",",251171","12,418334",,12,,1,1,30,",205882","6,176471",352,"2,139205","106,321023",",425736","21,164545",,11,111,35,"5,914286","196,714286","1,255612","41,9993",208,"12,394231","556,442308","2,458041","109,947889",,10,50,103,"6,349515","385,242718","1,274075","76,955909",202,"10,787129","632,920792","2,147181","125,830624",,7,,7,"1,857143",30,",34532","5,545652",351,"1,296296","56,168091",",262357","11,393994",,,140,1,4,110,"1,037037","28,518519",224,"6,910714","283,4375","1,390735","56,983727",,,5,94,"25,446809","941,968085","5,089653","188,176709",266,"33,424812","1240,244361","6,642049","246,384095",,6,14,19,"3,947368","118,421053",",784537","23,536107",326,"7,736196","232,08589","1,538371","46,151143",,29,121,154,"11,344156","224,805195","2,3023","45,235329",61,"14,229508","429,836066","2,7736","84,030485",,2,,28,"13,571429","932,678571","2,694954","185,310985",335,"18,752239","1275,313433","3,733668","253,916874",,,2,1,5,150,",853659","25,609756",362,"5,89779","207,154696","1,178319","41,478924",
7709957,170,127,,,,,,,43,"1,046512","15,697674",",211632","3,174486",,,6,8,2,30,",386852","5,802781",156,"3,916667","89,711538",",832195","19,123441",,101,39,7,3,"184,285714",",654074","40,355556",23,"6,086957","358,695652","1,274197","75,063275",,33,26,46,"5,521739","349,565217","1,173167","74,164036",65,"8,169231","545,076923","1,712884","114,131694",,128,,28,1,30,",214893","6,446783",14,"2,642857","79,285714",",562251","16,867527",,4,87,33,"4,333333","123,181818",",922017","26,140336",46,"5,913043","176,086957","1,200626","35,748891",,,,32,"20,6875","829,6875","4,575818","180,944298",138,"32,355072","1423,152174","6,742245","296,78052",,11,27,36,"3,555556","118,333333",",732173","24,526246",96,"6,197917","211,25","1,312005","44,841005",,2,,56,"13,125","254,107143","2,88004","55,806587",112,"20,821429","329,553571","4,306837","68,080016",,,38,107,"11,485981","851,214953","2,392787","177,264279",25,"13,2","1016,4","2,921696","224,963809",,,52,71,"3,929577","117,887324",",808384","24,251507",47,"5,021277","150,638298","1,106179","33,185366",
7709958,218,6,,,,,,,212,"1,226415","19,528302",",268549","4,269029",,1,,2,1,30,",232571","6,977125",215,"2,590698","120,418605",",568368","26,366543",,23,15,27,"3,888889","214,444444",",833924","46,771437",153,"8,784314","456,568627","1,891964","98,718523",,14,76,29,"4,689655","354,137931","1,007731","75,471938",99,"8,969697","726,666667","1,831716","149,338775",,7,,1,1,30,",205882","6,176471",210,"2,2",119,",487135","26,398753",,1,7,33,"3,484848","123,181818",",796432","28,234778",177,"5,011299","171,016949","1,103285","37,59104",,,,1,23,960,"4,735294","197,647059",217,"56,875576","2162,142857","12,11426","459,39845",,16,9,8,"2,5","110,625",",566585","24,332108",185,"7,772973","355,459459","1,636213","74,450488",,1,7,2,5,195,"1,029412","40,147059",208,"8,817308","425,048077","1,911268","91,751856",,1,42,39,"9,538462",830,"1,966789","170,968277",136,"16,764706","1476,397059","3,624224","318,966424",,2,1,,,,,,215,"5,386047","243,44186","1,15828","52,605523",
7709959,159,26,,,,,,,133,"1,022556","47,255639",",180671","8,375185",,,,,,,,,159,"5,685535","211,886792","1,037226","38,711947",,3,9,12,"3,333333",220,",686703","44,662173",135,"11,792593","857,111111","2,091434","151,832957",,76,19,6,"6,333333","462,5","1,132806","82,112327",58,"9,689655","712,5","1,772178","130,239028",,55,,33,1,30,",195431","5,862951",71,"2,169014","75,633803",",383514","13,400821",,,,7,3,"132,857143",",662156","29,24147",152,"7,473684","261,315789","1,353529","48,405862",,,5,16,"21,875","943,125","4,121067","176,899992",138,"34,384058","1558,152174","6,112863","275,71563",,5,10,16,"4,375","131,25",",798248","23,947434",128,"7,929688","241,640625","1,416403","43,123407",,,,53,"30,792453","367,924528","4,71229","56,453803",106,"26,858491","426,981132","5,288042","84,446718",,,1,13,"15,384615","1156,153846","2,595666","195,826667",145,"18,365517","1433,241379","3,337217","259,906737",,,,3,6,165,"1,025669","28,074867",156,"7,429487","231,730769","1,351558","42,351033",
7709960,27,1,,,,,,,26,"1,961538","37,5",",509462","9,754645",,1,,,,,,,26,"1,769231","88,269231",",462372","23,042131",,9,5,3,"4,666667",180,"1,209877","46,666667",10,"7,7",333,"1,996296","86,333333",,26,1,,,,,,,,,,,,9,2,,,,,,16,3,120,",775121","31,158213",,,,,,,,,27,"32,111111","958,148148","8,320379","248,652002",,,,,,,,,27,"60,703704","2622,222222","15,702365","678,780037",,5,1,,,,,,21,"3,714286","222,857143",",962746","57,76478",,4,22,1,10,160,"2,592593","41,481481",,,,,,,27,,,,,,,,,,,,,27,,,,,,,,,,,,
7709961,377,2,,,,,,,375,"1,202667","21,12",",236327","4,127977",,25,1,42,1,30,",198668","5,960057",309,"3,7411","182,119741",",726681","35,476012",,88,90,4,"4,25",180,",929976","39,807611",195,"11,030769","818,307692","2,17601","161,512846",,26,146,4,"5,25","412,5",",988235","77,514706",201,"9,606965","805,373134","1,849977","154,947453",,,14,,,,,,363,"3,261708","162,741047",",639754","31,750867",,,,,,,,,377,"11,748011","370,265252","2,31436","72,942461",,,,6,"21,666667",945,"4,104298","179,558843",371,"42,584906","1750,592992","8,286573","340,560378",,,4,16,"4,4375","161,25",",726083","26,474162",357,"4,997199","180,630252",",991857","35,873314",,165,111,31,"3,903226","260,322581",",726055","47,751261",70,"6,228571","521,571429","1,228706","102,964529",,1,1,84,"12,880952","978,690476","2,456201","186,706582",291,"15,419244","1276,666667","3,031159","250,650321",,1,,,,,,,376,"5,462766","324,893617","1,068352","63,494101",
7709962,28,,,,,,,,28,"1,785714","38,035714",",33666","7,141945",,,,,,,,,28,3,"98,035714",",571292","18,532983",,,1,1,4,195,",823529","40,147059",26,"12,730769","769,038462","2,304221","138,959766",,3,14,4,6,"457,5",",972798","73,466469",7,"9,428571","724,285714","1,660374","128,204806",,1,,,,,,,27,"2,111111","141,666667",",38964","25,856995",,,,,,,,,28,"9,964286","280,535714","1,899921","52,898956",,,,1,31,1000,"5,292683","170,731707",27,"65,444444","2868,703704","12,015791","525,210183",,1,1,2,3,140,",564921","26,362984",24,"8,208333","378,958333","1,519619","70,008527",,9,13,2,"3,5",210,",691464","41,487805",4,"11,75",510,"1,828644","82,310825",,,1,8,11,"903,75","2,214909","181,342809",19,"18,210526","1518,157895","3,190449","266,732821",,,,,,,,,28,"6,571429","254,285714","1,22015","47,121263",
7709963,382,38,,,,,,,344,"1,174419","17,616279",",231168","3,467521",,,,1,2,30,",291667","4,375",381,"4,622047","158,464567",",916277","31,375018",,110,106,31,"3,83871","203,709677",",759883","40,028474",135,"9,896296","480,888889","1,935481","94,019565",,89,69,47,"6,510638","369,255319","1,259984","70,839179",177,"9,305085","745,338983","1,814074","145,589284",,,,1,2,40,",538462","10,769231",381,"4,419948","289,094488",",870156","57,164521",,,2,,,,,,380,"17,360526","589,618421","3,456111","116,91191",,,7,22,21,"934,090909","4,095835","182,308525",353,"34,983003","1564,419263","6,855408","306,574057",,,14,47,"4,404255","133,404255",",831212","25,154313",321,"5,504673","165,140187","1,089895","32,696854",,,162,36,"5,138889","247,5","1,015282","48,283084",184,"7,092391","365,461957","1,391898","71,619333",,,,18,"20,277778","921,666667","4,08204","185,183079",364,"29,365385","2269,120879","5,766863","446,214609",,,,6,3,105,",659459","23,859477",376,"5,973404","219,175532","1,175157","43,234909",
7709964,339,38,,,,,,,301,"1,056478","16,993355",",204914","3,276875",,,,15,2,30,",449257","6,738848",324,"4,395062","90,07716",",861494","17,639872",,,3,3,4,240,",823529","49,411765",333,"11,012012","652,612613","2,129467","126,182751",,16,108,89,"5,651685","408,988764","1,04724","75,494475",126,"8,02381","544,880952","1,587239","107,568213",,33,,7,1,30,",226251","6,787541",299,"1,264214","55,284281",",248067","10,857546",,,1,8,"4,125","128,75",",917624","28,088593",330,"10,330303","268,848485","2,017948","52,754043",,,6,68,"30,441176","927,058824","6,060105","184,541567",265,"46,015094","1461,622642","8,781756","278,865655",,,3,11,"4,454545","129,090909",",897939","26,034303",325,"12,476923","367,107692","2,407174","70,785648",,5,27,24,"13,791667",275,"2,698961","52,802825",283,"23,300353","517,367491","4,492658","99,302129",,1,5,55,"13,472727",945,"2,659585","186,664594",278,"19,183453","1301,600719","3,699257","250,965234",,1,,2,3,135,",617647","27,794118",336,"5,428571","227,589286","1,046894","43,879753",
7709965,437,280,,,,,,,157,"1,808917","27,229299",",357443","5,381316",,24,53,47,"1,978723","30,106383",",410199","6,230743",313,"5,198083","87,028754","1,021842","17,07901",,206,4,5,"3,8",228,",754232","45,253946",222,"9,738739","583,716216","1,931854","115,801088",,205,25,72,"5,097222","396,666667",",98869","76,750053",135,"6,977778",560,"1,410202","113,159466",,269,36,19,"1,315789",30,",265127","5,978914",113,"2,964602","102,920354",",596492","20,555709",,1,37,49,"5,346939","120,612245","1,07752","24,334948",350,"8,148571","227,557143","1,640518","45,942198",,,118,192,"28,947917","899,296875","5,756026","178,838849",127,"39,818898","1274,685039","7,731842","247,373331",,5,35,32,"4,40625","135,9375",",836707","25,870866",365,"7,065753","254,630137","1,406198","50,468038",,4,368,12,"8,75","258,75","1,839431","51,185153",53,"10,075472","411,792453","2,068747","84,739276",,1,5,64,"10,453125","980,390625","2,065864","193,667883",367,"12,983651","1226,907357","2,581792","244,096386",,1,2,34,"4,441176","132,794118",",831619","24,87324",400,"6,415","193,05","1,280764","38,520523",
7709966,630,8,,,,,,,622,"1,20418","18,263666",",235043","3,572998",,6,,,,,,,624,"4,588141","293,06891",",893289","57,078417",,138,33,2,3,180,",617647","37,058824",457,"11,094092","693,129103","2,13006","133,026862",,,245,130,"5,323077","373,384615","1,013968","71,197438",255,"11,705882","763,823529","2,262318","147,623552",,17,,,,,,,613,"1,804241","97,699837",",351909","19,03834",,,59,327,"3,807339","125,519878",",732648","24,19191",244,"4,754098","187,110656",",952533","37,624569",,,9,58,"16,12069","916,206897","3,233702","184,023398",563,"27,662522","1541,776199","5,302405","295,575708",,49,24,20,"4,25","127,5",",80207","24,062107",537,"7,605214","228,156425","1,475913","44,277401",,,,2,13,240,"2,676471","49,411765",628,"25,654459","429,219745","4,958837","83,114551",,,54,386,"15,150259","945,181347","2,862282","178,642078",190,"18,6","1154,526316","3,761215","233,551211",,,,1,3,145,",617647","29,852941",629,"7,802862","372,201908","1,514354","72,104575",
7709967,278,2,,,,,,,276,"1,42029","32,065217",",253969","5,599983",,,,1,2,30,",341463","5,121951",277,"14,783394","267,797834","2,588437","47,132569",,,5,15,"4,666667",230,",868152","42,173505",258,"9,209302","501,647287","1,61539","87,728363",,,4,26,"4,653846","417,692308",",806377","73,397861",248,"9,826613","890,806452","1,720231","156,41983",,16,,,,,,,262,"2,854962","135,858779",",510975","24,305658",,1,10,60,"4,2","123,416667",",78101","22,968234",207,"5,971014","211,111111","1,073329","37,876574",,,3,19,"18,631579","974,210526","3,475757","180,800512",256,"35,527344","1935,136719","6,200409","337,290011",,6,21,23,"4,043478","134,347826",",695368","23,253404",228,"9,719298","394,473684","1,700671","68,807361",,3,,,,,,,275,"27,890909","849,436364","4,904638","149,258579",,,1,16,"15,0625","1076,5625","2,649885","189,069611",261,"22,252874","1625,747126","3,915171","286,023203",,,1,,,,,,277,"7,454874","337,238267","1,316258","59,578445",
7709968,397,71,,1,1,10,",145833","1,458333",325,"2,375385","69,784615",",449906","13,35492",,15,8,21,"1,190476",30,",246613","6,221925",353,"2,484419","94,17847",",469718","17,939127",,34,20,40,"3,9","219,75",",784672","44,090482",303,"10,993399","643,069307","2,041578","119,006538",,94,83,97,"5,896907","409,793814","1,086821","75,09636",123,"7,569106","619,02439","1,411067","115,928947",,47,,,,,,,350,"2,634286","163,8",",500225","31,10731",,,7,23,"4,521739","126,521739",",898739","25,13258",367,"14,828338","420,762943","2,813859","79,777293",,,20,78,"22,730769","910,384615","4,447234","177,931642",299,"37,77592","1600,133779","6,963975","295,684543",,5,25,42,"2,404762","122,857143",",475609","24,357989",325,"6,418462","292,8","1,188117","54,348116",,2,152,57,"5,649123","253,947368","1,081786","49,026527",186,"10,537634","479,83871","2,009414","90,865865",,1,35,169,"11,171598","939,408284","2,104335","177,204487",192,"15,463542","1302,96875","2,908327","245,184683",,,1,1,2,105,",518519","27,222222",395,"5,562025","275,101266","1,049745","52,09234",
7709969,125,,,3,1,10,",294444","2,944444",122,"2,934426","53,442623",",525422","9,558933",,,,,,,,,125,"5,248","229,44",",935377","40,902421",,12,16,19,"4,052632","230,526316",",778934","44,742402",78,"9,679487","565,961538","1,684944","98,707036",,21,55,21,"5,571429","404,285714",",979537","70,763153",28,"8,964286","692,142857","1,61577","125,046594",,63,,24,"1,041667",30,",201373","5,783832",38,"3,210526","103,815789",",565487","18,52092",,,10,33,"5,969697","128,333333","1,087544","23,987885",82,"7,329268","185,731707","1,30712","33,222131",,,,9,"28,777778","813,333333","6,03266","171,61735",116,"89,724138","2570,689655","15,592004","446,092161",,24,11,8,"3,75","138,75",",639377","23,811406",82,"8,829268","324,268293","1,545153","56,657516",,64,13,28,"4,571429","274,285714",",784381","47,062845",20,"5,9",354,"1,077518","64,651049",,18,80,21,"13,095238","1034,285714","2,194231","172,682569",6,19,1455,"3,336635","255,642803",,75,46,3,4,120,",741531","22,245935",1,5,150,"1,129032","33,870968",
7709970,166,4,,,,,,,162,"1,104938","33,148148",",222661","6,679821",,1,3,,,,,,162,"4,358025","193,148148",",868089","38,427608",,32,19,20,"4,15","220,5",",829083","43,968037",95,"7,031579","386,842105","1,417302","77,773092",,1,22,43,"6,744186","404,651163","1,305223","78,313405",100,"9,97","598,2","2,006611","120,396651",,27,,2,1,30,",2",6,137,"1,094891","63,50365",",220978","12,802279",,1,,2,3,120,",628125","25,265625",163,"5,233129","228,865031","1,052642","46,062762",,,7,9,"17,111111","833,333333","3,510544","171,299842",150,"29,353333","1501,2","5,794478","296,407994",,3,7,11,"4,636364","139,090909",",85339","25,601712",145,"8,57931","257,37931","1,704445","51,133361",,1,2,45,"9,466667",285,"1,753921","52,807073",118,"12,237288","410,338983","2,500823","83,876615",,2,30,71,"11,676056","915,633803","2,272214","178,14907",63,"14,603175","1153,333333","3,013023","238,071197",,2,4,18,"4,333333","156,666667",",756599","27,321603",142,"5,21831","191,760563","1,050644","38,645027",
7709971,115,,,,,,,,115,"1,66087","46,478261",",384801","10,739866",,,,,,,,,115,"5,808696","211,73913","1,333583","48,515171",,,,,,,,,115,"7,591304","653,086957","1,702129","146,64425",,,,3,"4,666667",420,",803565","72,320856",112,"4,642857","417,857143","1,064851","95,836641",,13,,,,,,,102,"1,480392","81,960784",",355588","19,653378",,,,,,,,,115,"11,208696","377,391304","2,591167","87,759346",,,,1,24,1260,"3,054545","160,363636",114,"26,5","1304,868421","6,110974","300,442534",,,,3,"4,666667",140,",803565","24,106952",112,"6,125","183,75","1,384162","41,524854",,,2,5,"8,4",282,"1,614565","53,891555",108,"9,546296","358,055556","2,171332","81,047192",,,,11,"8,727273","774,545455","2,121715","188,708414",104,"16,125","1317,692308","3,645744","297,172228",,6,2,,,,,,107,"5,476636","255,186916","1,229154","57,657948",
7709972,235,112,,,,,,,123,"1,089431","17,439024",",189754","2,99959",,8,24,30,"1,333333",30,",236763","5,312349",173,"2,676301","75,867052",",452331","12,722791",,41,24,18,"3,333333","289,166667",",541258","43,929093",152,"6,690789","625,888158","1,130783","106,52974",,,17,76,"6,868421","427,105263","1,172879","73,081535",142,"11,908451","767,957746","1,951675","125,868",,19,,5,2,30,",315687","4,735294",211,"3,388626","203,388626",",572959","34,594068",,,4,16,"4,9375","130,3125",",872646","23,070488",215,"12,311628","344,046512","2,095267","59,15023",,,40,73,"29,246575","1097,876712","4,655485","174,543762",122,"39,754098","1606,352459","6,829775","275,269378",,2,13,20,"5,1",165,",764474","24,773593",200,"13,035","472,525","2,218766","80,129918",,,,,,,,,235,"30,046809","613,425532","5,015207","102,314294",,,13,42,"16,02381","1142,5","2,650271","188,477906",180,"22,483333","1572,5","3,761212","262,888541",,2,7,16,"4,75","147,5",",783828","24,201193",210,"8,071429","296,666667","1,370463","50,022684",
7709973,544,2,,,,,,,542,"2,112546","59,630996",",426532","12,054614",,,3,2,"3,5",30,",827342","6,977125",539,"6,794063","186,818182","1,366943","37,751331",,75,60,13,"3,307692","214,615385",",627665","40,58006",396,"5,497475","438,636364","1,108732","88,552814",,26,107,99,"4,40404","361,818182",",900033","73,96819",312,"8,394231","694,519231","1,673847","138,567609",,267,8,24,2,40,",428753","8,575054",245,"4,077551","205,734694",",822093","41,43798",,12,84,57,"2,070175","116,842105",",421178","23,758273",391,"5,12532","363,87468","1,031448","73,264994",,,45,96,"13,572917","897,5","2,750148","181,813574",403,"38,523573","2376,774194","7,725412","476,790203",,20,11,28,"2,107143","126,428571",",414487","24,869233",485,"6,540206","392,412371","1,316562","78,9937",,1,2,1,11,330,"1,604167","48,125",540,"21,768519","653,055556","4,379539","131,386162",,,184,255,"11,756863","848,588235","2,341184","168,819532",105,"16,285714","1195,142857","3,299651","242,046479",,,,,,,,,544,"6,830882","282,325368","1,378035","57,031025",
7709974,80,,,,,,,,80,"1,925","33,1875",",388067","6,685309",,1,,3,1,30,",194165","5,824964",76,"2,539474","111,710526",",507509","22,275178",,29,,2,2,240,",411765","49,411765",49,"4,44898","508,469388",",891787","98,121593",,19,11,8,"3,75",390,",754483","78,185079",42,"7,357143","732,142857","1,393554","138,488403",,3,,,,,,,77,"1,350649","75,779221",",267477","15,082739",,,3,,,,,,77,"12,883117","436,753247","2,544113","85,937736",,,,,,,,,80,"43,9","2215,125","8,779963","441,580647",,,1,8,"3,5","123,125",",714866","24,886516",71,"8,239437","285,774648","1,615158","55,866564",,,,,,,,,80,"28,525","925,875","5,632279","181,864219",,,4,27,"12,111111","973,333333","2,336265","187,623308",49,"15,020408","1189,591837","3,000795","237,145143",,,,,,,,,80,"5,7625","279,25","1,140096","55,199735",
7709975,256,24,,,,,,,232,"1,840517","27,607759",",354945","5,324173",,1,32,4,2,30,",39419","5,912841",219,"6,018265","117,808219","1,166809","22,8973",,9,46,20,"3,5","213,25",",698823","42,505847",181,"10,922652","1102,513812","2,130248","215,001703",,28,47,35,"4,514286","379,714286",",886785","74,219512",146,"9,835616","832,39726","1,877837","158,947875",,5,1,1,2,40,",341463","6,829268",249,"2,160643","124,718876",",418276","24,11157",,,,,,,,,256,"11,480469","448,144531","2,239412","87,547427",,,21,24,"24,041667","919,375","4,72465","180,731418",211,"49,023697","1846,706161","9,439936","355,16421",,5,16,18,"3,611111","131,111111",",702381","25,389939",217,"11,184332","413,824885","2,166155","80,016254",,7,160,64,"6,109375","251,40625","1,184736","48,650274",25,"9,12","358,6","1,745767","68,286257",,,4,113,"11,097345","935,309735","2,128719","179,336479",139,"15,194245","1198,920863","2,965589","233,958634",,,,,,,,,256,"6,105469","316,054688","1,183927","61,286158",
