PDS,ANZ_S,RTS_E23010.0,RTS_E23010.1,RTS_E23010.3,RTS_E23010.3.MW_A_PR,RTS_E23010.3.MW_M_PR,RTS_E23010.3.MW_A_PW,RTS_E23010.3.MW_M_PW,RTS_E23010.4,RTS_E23010.4.MW_A_PR,RTS_E23010.4.MW_M_PR,RTS_E23010.4.MW_A_PW,RTS_E23010.4.MW_M_PW,RTS_E23010.9,RTS_E23020.0,RTS_E23020.1,RTS_E23020.3,RTS_E23020.3.MW_A_PR,RTS_E23020.3.MW_M_PR,RTS_E23020.3.MW_A_PW,RTS_E23020.3.MW_M_PW,RTS_E23020.4,RTS_E23020.4.MW_A_PR,RTS_E23020.4.MW_M_PR,RTS_E23020.4.MW_A_PW,RTS_E23020.4.MW_M_PW,RTS_E23020.9,RTS_E23030.0,RTS_E23030.1,RTS_E23030.3,RTS_E23030.3.MW_A_PR,RTS_E23030.3.MW_M_PR,RTS_E23030.3.MW_A_PW,RTS_E23030.3.MW_M_PW,RTS_E23030.4,RTS_E23030.4.MW_A_PR,RTS_E23030.4.MW_M_PR,RTS_E23030.4.MW_A_PW,RTS_E23030.4.MW_M_PW,RTS_E23030.9,RTS_E23040.0,RTS_E23040.1,RTS_E23040.3,RTS_E23040.3.MW_A_PR,RTS_E23040.3.MW_M_PR,RTS_E23040.3.MW_A_PW,RTS_E23040.3.MW_M_PW,RTS_E23040.4,RTS_E23040.4.MW_A_PR,RTS_E23040.4.MW_M_PR,RTS_E23040.4.MW_A_PW,RTS_E23040.4.MW_M_PW,RTS_E23040.9,RTS_E23050.0,RTS_E23050.1,RTS_E23050.3,RTS_E23050.3.MW_A_PR,RTS_E23050.3.MW_M_PR,RTS_E23050.3.MW_A_PW,RTS_E23050.3.MW_M_PW,RTS_E23050.4,RTS_E23050.4.MW_A_PR,RTS_E23050.4.MW_M_PR,RTS_E23050.4.MW_A_PW,RTS_E23050.4.MW_M_PW,RTS_E23050.9,RTS_E23060.0,RTS_E23060.1,RTS_E23060.3,RTS_E23060.3.MW_A_PR,RTS_E23060.3.MW_M_PR,RTS_E23060.3.MW_A_PW,RTS_E23060.3.MW_M_PW,RTS_E23060.4,RTS_E23060.4.MW_A_PR,RTS_E23060.4.MW_M_PR,RTS_E23060.4.MW_A_PW,RTS_E23060.4.MW_M_PW,RTS_E23060.9,RTS_E23070.0,RTS_E23070.1,RTS_E23070.3,RTS_E23070.3.MW_A_PR,RTS_E23070.3.MW_M_PR,RTS_E23070.3.MW_A_PW,RTS_E23070.3.MW_M_PW,RTS_E23070.4,RTS_E23070.4.MW_A_PR,RTS_E23070.4.MW_M_PR,RTS_E23070.4.MW_A_PW,RTS_E23070.4.MW_M_PW,RTS_E23070.9,RTS_E23080.0,RTS_E23080.1,RTS_E23080.3,RTS_E23080.3.MW_A_PR,RTS_E23080.3.MW_M_PR,RTS_E23080.3.MW_A_PW,RTS_E23080.3.MW_M_PW,RTS_E23080.4,RTS_E23080.4.MW_A_PR,RTS_E23080.4.MW_M_PR,RTS_E23080.4.MW_A_PW,RTS_E23080.4.MW_M_PW,RTS_E23080.9,RTS_E23090.0,RTS_E23090.1,RTS_E23090.3,RTS_E23090.3.MW_A_PR,RTS_E23090.3.MW_M_PR,RTS_E23090.3.MW_A_PW,RTS_E23090.3.MW_M_PW,RTS_E23090.4,RTS_E23090.4.MW_A_PR,RTS_E23090.4.MW_M_PR,RTS_E23090.4.MW_A_PW,RTS_E23090.4.MW_M_PW,RTS_E23090.9,RTS_E23100.0,RTS_E23100.1,RTS_E23100.3,RTS_E23100.3.MW_A_PR,RTS_E23100.3.MW_M_PR,RTS_E23100.3.MW_A_PW,RTS_E23100.3.MW_M_PW,RTS_E23100.4,RTS_E23100.4.MW_A_PR,RTS_E23100.4.MW_M_PR,RTS_E23100.4.MW_A_PW,RTS_E23100.4.MW_M_PW,RTS_E23100.9,RTS_E23110.0,RTS_E23110.1,RTS_E23110.3,RTS_E23110.3.MW_A_PR,RTS_E23110.3.MW_M_PR,RTS_E23110.3.MW_A_PW,RTS_E23110.3.MW_M_PW,RTS_E23110.4,RTS_E23110.4.MW_A_PR,RTS_E23110.4.MW_M_PR,RTS_E23110.4.MW_A_PW,RTS_E23110.4.MW_M_PW,RTS_E23110.9
7709353,69,,,1,55,2235,"10,694444","434,583333",68,"62,088235","2483,823529","18,108055","724,35072",,1,5,24,"7,291667","265,625","2,059788","75,810494",39,"10,923077","366,153846","3,195575","108,073197",,40,1,,,,,,28,"7,285714","218,571429","2,051593","61,547801",,1,1,13,"4,846154","218,076923","1,594254","71,741411",54,"6,277778","288,055556","1,800094","82,638466",,,,1,2,90,",583333","26,25",68,"4,514706","217,5","1,327425","64,101916",,30,,,,,,,39,"1,564103","84,615385",",45406","24,444365",,7,3,,,,,,59,"2,135593","105,762712",",627096","31,089385",,1,3,8,"3,625","163,125","1,074094","48,334239",57,"6,561404","291,315789","1,90675","84,662937",,,22,47,3,180,",88715","53,229026",,,,,,,,,,,,,,69,"4,753623","149,782609","1,397319","43,966053",,,,,,,,,69,"2,15942","32,391304",",637418","9,561262",
7709354,25,,5,13,"35,692308","1186,538462","11,5849","382,621795",7,"44,428571",1560,"13,830354","486,041063",,,2,1,4,210,"1,4","73,5",22,"6,772727","556,363636","2,190946","178,0796",,18,4,1,7,140,"1,814815","36,296296",2,7,140,"2,45",49,,,1,,,,,,24,"7,875","343,75","2,559551","111,631542",,,,8,4,90,"1,4","31,5",17,"5,352941","145,588235","1,673283","45,508951",,5,,3,1,30,",319753","9,592593",17,"1,411765","81,176471",",443393","25,368287",,,,,,,,,25,"2,28","123,6",",716322","39,339324",,1,11,8,"5,5",165,"1,686806","50,604167",5,"7,2",216,"2,52","75,6",,9,2,2,3,180,"1,05",63,12,4,240,"1,324289","79,457327",,,,,,,,,25,"4,72","250,4","1,535807","81,21285",,,,,,,,,25,"2,16","32,4",",708792","10,631884",
7709355,308,,,,,,,,308,"79,662338","2718,311688","24,147303","824,387861",,11,26,35,"5,485714",285,"1,413705","73,469483",236,"6,241525","327,542373","1,997218","104,725511",,4,36,32,"5,71875","114,375","1,551125","31,022504",236,"8,627119","172,542373","2,660375","53,2075",,,9,4,"4,75",225,"1,674891","79,198938",295,"6,016949","285,864407","1,900786","90,30885",,,,,,,,,308,"2,974026","157,824675",",918409","49,590204",,6,,1,1,30,",35","10,5",301,"3,890365","191,66113","1,207992","59,440187",,,,,,,,,308,"2,230519","89,935065",",687354","27,946067",,2,5,37,"5,135135","158,108108","1,672402","51,223105",264,"6,897727","212,272727","2,095029","64,223428",,,12,6,3,180,"1,024074","61,444445",290,"4,562069","274,948276","1,442992","86,90426",,,,2,2,45,",588889","13,25",306,"4,045752","136,928105","1,260584","42,642477",,2,,,,,,,306,"1,810458","27,173203",",570679","8,565904",
7709356,232,,,6,39,"1428,333333","11,094136","404,674474",226,"56,119469","2249,623894","16,608499","665,190951",,157,21,50,"8,14","244,2","2,375304","71,259117",4,"12,75","382,5","3,690077","110,702295",,,230,2,4,80,"1,444445","28,888889",,,,,,,5,,24,4,180,"1,23417","55,537651",203,6,270,"1,806059","81,272668",,,,1,2,90,",7","31,5",231,"4,095238","185,194805","1,228043","55,68925",,178,,1,1,30,",388889","11,666667",53,"1,358491","96,792453",",395421","28,201547",,185,,,,,,,47,"1,297872","78,191489",",372662","22,44246",,5,3,68,"6,073529","182,205882","1,751494","52,544809",156,"7,128205","213,846154","2,124494","63,734807",,47,7,23,3,180,",909504","54,570259",155,4,240,"1,199689","71,981336",,,15,12,2,45,",583394","13,126352",205,"3,068293",105,",921108","31,560497",,,,,,,,,232,"1,883621","28,318966",",568288","8,54695",
7709357,33,,,11,"40,454545","1213,636364","13,710181","411,305429",22,"46,045455","1381,363636","17,562626","526,878788",,,,8,"8,125","243,75","2,658785","79,763563",25,10,300,"3,792667","113,78",,,,,,,,,33,"8,121212","243,636364","2,98849","89,654714",,,,4,4,240,"1,429293","85,757576",29,"5,586207","335,172414","2,076985","124,619105",,,,,,,,,33,"4,969697","268,181818","1,833953","98,962751",,,,,,,,,33,"1,30303","70,909091",",482051","26,243016",,18,1,1,1,45,",388889","17,5",13,"1,307692","75,384615",",472304","27,14164",,,,,,,,,33,"10,181818","305,454545","3,750495","112,514855",,13,20,,,,,,,,,,,,,,,,,,,33,"1,757576","78,636364",",648961","29,034294",,33,,,,,,,,,,,,
7709358,158,,,17,"42,470588","1304,117647","13,455556","413,686275",141,"57,276596","1766,702128","17,965248","553,790657",,13,117,23,"4,695652","240,652174","1,406763","72,333333",5,"5,6",441,"1,96","154,35",,9,3,46,"5,543478","110,869565","1,748156","34,963109",100,"7,05","140,95","2,204158","44,070189",,,2,8,4,240,"1,35463","81,277778",148,"5,790541","347,22973","1,844313","110,587833",,,3,9,"3,666667","82,222222","1,122016","25,753086",146,"4,869863","133,630137","1,535363","42,438057",,1,,36,1,30,",321592","9,64777",121,"2,181818","119,504132",",69448","38,120277",,1,1,,,,,,156,"2,737179","147,724359",",864504","46,64705",,41,78,26,5,150,"1,621368","48,641026",13,"7,615385","228,461538","2,354098","70,622926",,2,,2,2,150,",518519","38,888889",154,"3,766234","255,324675","1,208704","81,930957",,,22,8,2,45,",659235","14,832785",128,"4,398438","158,320313","1,361745","48,917841",,51,,,,,,,107,"1,009346","30,280374",",321922","9,657662",
7709359,119,,,8,"41,125","1271,25","13,792593","426,222222",111,"53,468468","1729,369369","17,199479","555,969376",,3,12,30,"3,733333",245,"1,176163","76,67817",74,"6,27027","370,540541","2,054821","122,307436",,10,24,42,"5,333333","106,666667","1,678585","33,571707",43,"6,418605","128,372093","2,123857","42,477141",,6,,9,"4,666667","223,333333","1,582922","75,898148",104,"5,865385","327,692308","1,919243","107,398842",,,5,8,3,"86,25","1,077767","31,05505",106,"4,962264","160,566038","1,602041","51,929419",,5,,4,1,30,",354605","10,638158",110,"1,881818","153,818182",",611994","50,052829",,7,16,,,,,,96,"2,041667","93,4375",",662249","30,419522",,1,22,37,"3,351351","150,810811","1,075395","48,392767",59,"4,966102","229,322034","1,555815","71,841248",,25,5,6,3,180,"1,00463","60,277778",83,4,240,"1,30566","78,339599",,1,,,,,,,118,"3,025424","137,033898",",997011","45,152622",,1,,,,,,,118,"1,110169","36,101695",",365045","11,860944",
7709360,33,,,5,"45,8",1389,"13,217037","400,4",28,"66,892857","2027,678571","20,51867","621,626786",,,7,13,"5,384615","274,615385","1,473199","75,311452",13,"5,769231","293,076923","2,116541","107,502262",,24,5,1,4,80,"1,4",28,3,7,140,"2,285802","45,716049",,33,,,,,,,,,,,,,,6,,,,,,27,"4,518519","177,222222","1,399921","54,860491",,4,,3,1,30,",347255","10,417647",26,"1,769231","118,846154",",534578","35,36313",,2,,,,,,,31,"1,290323","71,612903",",403548","22,600412",,2,4,2,3,180,",750958","45,057472",25,"4,52","271,2","1,429026","85,741589",,1,2,4,3,180,",81048","48,628788",26,4,240,"1,260421","75,625245",,,,5,"2,6",45,",863441","14,842414",28,"4,821429","85,714286","1,46223","26,408353",,3,,,,,,,30,"1,333333",21,",415952","6,519279",
7709361,207,,6,83,43,"1518,012048","11,375408","400,849364",118,"52,025424","1830,805085","14,477296","508,698551",,2,39,121,9,270,"2,401807","72,054208",45,"10,466667",318,"3,376474","102,414216",,161,12,16,"4,625","138,75","1,14298","34,289398",18,"6,555556","196,666667","1,768054","53,041606",,3,4,129,"4,782946","231,162791","1,323539","64,016",71,"6,014085","300,84507","1,724476","86,260288",,,,,,,,,207,"6,908213","205,289855","1,935011","57,447692",,145,,7,1,30,",287751","8,63254",55,"2,781818","162,545455",",778722","45,508344",,105,,,,,,,102,"2,676471","151,470588",",738501","41,920948",,5,21,38,"5,526316","192,631579","1,446395","50,785837",143,"7,678322","260,13986","2,142816","72,86968",,25,19,38,3,180,",887897","53,273818",125,4,240,"1,103464","66,207826",,,,13,"2,923077",45,",724575","11,191697",194,"4,381443","86,28866","1,237221","24,367254",,7,,,,,,,200,1,30,",279519","8,385561",
7709362,55,,14,30,"41,366667",1247,"12,179929","366,752718",11,"55,818182","1707,272727","16,508154","504,95124",,2,39,8,"5,375","247,5","1,601713","72,944445",6,"8,5","332,5","2,705472","104,714646",,,37,11,"5,181818","103,636364","1,566635","31,332706",7,8,160,"2,269741","45,394811",,,1,6,"3,833333",230,",961578","57,694677",48,"5,708333","342,5","1,766468","105,988049",,,,54,2,90,",609273","27,417277",1,3,120,",724138","28,965517",,24,,,,,,,31,"1,741935","104,516129",",531889","31,913343",,26,,,,,,,29,"3,517241","208,965517","1,057006","62,797877",,8,9,14,"5,357143","190,714286","1,452318","51,975116",24,"6,875","237,5","2,223379","76,884298",,17,4,4,3,180,",972011","58,320652",30,4,210,"1,201847","63,09699",,,5,9,"2,111111","54,444444",",685953","17,992052",41,"4,268293","105,487805","1,259413","31,420288",,54,,,,,,,1,1,30,",241379","7,241379",
7709363,57,,,1,37,1640,"9,961538","441,538462",56,"62,803571","2798,571429","15,242755","678,6887",,38,6,3,9,390,"1,738512","75,306184",10,"10,2",459,"2,774912","125,63381",,1,27,13,"5,538462",140,"1,295418","32,166747",16,"6,1875",220,"1,686378","58,955104",,4,2,2,3,225,",825","61,875",49,"4,816327","361,22449","1,256303","94,222723",,,,9,2,95,",603785","28,679792",48,"3,958333","208,4375",",997845","52,562989",,18,,19,1,30,",265326","7,959776",20,"2,7","208,5",",687723","52,278988",,19,,,,,,,38,"1,5",90,",388004","23,280243",,1,13,8,"3,375","202,5",",82212","49,327225",35,"5,057143","303,428571","1,296186","77,771187",,25,,,,,,,32,"1,3125",315,",327269","78,544502",,,,2,2,50,",533334","13,333334",55,"5,345455","100,363636","1,409661","26,440792",,14,,,,,,,43,"1,023256","15,348837",",258746","3,881191",
7709364,49,,1,1,40,1230,14,"430,5",47,"75,595745","2414,042553","19,452268","621,690917",,,12,8,"6,375","273,75","1,758633","73,969499",29,11,"493,793103","2,797919","123,818045",,17,9,3,"4,666667","106,666667","1,429068","32,038159",20,"7,1",170,"1,753698","42,293355",,,1,1,4,180,"1,4",63,47,"7,617021","379,042553","2,059958","102,334605",,,1,5,2,90,",627408","28,233333",43,"5,395349","205,697674","1,400417","52,992362",,8,,,,,,,41,"1,804878","106,829268",",471842","27,936977",,13,,,,,,,36,"5,777778","342,916667","1,483634","88,18696",,1,9,8,5,"176,25","1,46043","50,628472",31,"8,612903","352,258065","2,210726","89,178426",,8,,13,"3,076923","182,307692",",926284","55,132959",28,"4,285714","260,357143","1,119191","68,002548",,,,1,1,45,",35","15,75",48,"5,270833","213,75","1,410475","57,504043",,,,,,,,,49,"3,571429","113,163265",",96467","30,546217",
7709365,289,,,1,37,1170,"12,95","409,5",288,"61,3125","2251,944444","18,190723","668,180626",,75,37,4,"3,5","217,5","1,134259","70,680556",173,"5,751445","350,578035","1,692375","103,119653",,1,40,66,"5,272727","106,742424","1,584228","32,100938",182,"7,131868","149,093407","2,141309","44,812366",,1,7,6,4,240,"1,333333",80,275,"5,101818","304,745455","1,549912","92,597507",,,,11,"2,727273","85,454545",",855556","26,568182",278,"3,406475","126,133094","1,035303","38,371761",,155,4,11,1,30,",270089","8,102687",119,"1,285714","71,344538",",390079","21,642921",,22,,,,,,,267,"1,659176","99,325843",",497899","29,805507",,110,3,2,3,"172,5",",913889","52,208334",174,"3,902299","233,850575","1,16225","69,648016",,139,5,4,3,180,",913889","54,833334",141,"4,021277","240,425532","1,242768","74,31028",,4,4,,,,,,281,"2,476868","95,391459",",749782","28,898889",,,,,,,,,289,"2,041522","32,439446",",620336","9,822152",
7709366,98,,1,15,"44,466667","1564,333333","11,341289","398,784464",82,"55,439024","1934,268293","16,105907","562,005054",,,4,23,8,"295,652174","2,077323","76,777058",71,"13,098592","488,943662","3,858687","143,918554",,7,7,9,"5,444444","137,777778","1,390334","35,907036",75,"12,106667","263,6","3,510835","76,199647",,,33,60,"4,45","216,5","1,305213","63,488552",5,"5,8",288,"1,461379","72,334483",,1,9,38,2,"89,342105",",576682","25,69484",50,"3,04","149,2",",897683","44,00964",,2,,2,1,30,",28","8,4",94,"5,957447","203,297872","1,719352","58,72278",,33,13,,,,,,52,"1,846154","83,076923",",503605","22,964206",,1,18,26,"4,076923","173,461538","1,167164","48,983337",53,"9,301887","299,150943","2,664001","85,855378",,2,70,24,3,"178,75",",842808","50,203867",2,4,220,"1,218519","66,111111",,,2,2,2,50,",738889","18,472222",94,"4,37234","127,87234","1,239144","36,289962",,9,,,,,,,89,"1,022472","58,988764",",299162","17,30813",
7709367,90,,1,42,"44,809524","1505,595238","11,794707","396,536056",47,"58,957447","2072,87234","15,435383","542,833237",,4,66,3,4,255,"1,158974","72,692308",17,"10,823529","778,235294","2,83138","202,976087",,20,3,7,"5,428571","152,857143","1,372685","38,587963",60,"6,633333","198,833333","1,771671","53,105258",,1,2,54,"3,777778","226,666667",",988195","59,291683",33,"5,090909","303,636364","1,392043","83,051206",,,,,,,,,90,"6,966667","183,888889","1,843988","48,750679",,41,,1,1,30,",25","7,5",48,"1,5","64,0625",",392869","16,774981",,,,,,,,,90,"4,088889","188,333333","1,080821","49,8017",,1,8,23,"3,608696","188,695652",",940884","49,212052",58,"6,103448","313,793103","1,611311","82,5322",,3,42,25,3,180,",779965","46,797866",20,4,240,"1,038402","62,304135",,17,43,5,"1,8",49,",445316","12,169935",25,"2,4","72,8",",644955","19,548074",,20,,,,,,,70,"1,014286","15,214286",",266109","3,991636",
7709368,62,,,2,39,1245,"12,425","396,8125",60,"59,666667","2162,916667","18,874366","683,820514",,15,3,16,"7,8125","234,375","2,361029","70,830869",28,"11,071429","341,785714","3,512601","108,753023",,37,,1,9,180,"1,8",36,24,"7,375","147,5","2,305571","46,111414",,,,,,,,,62,"6,758065","405,483871","2,201678","132,100688",,,,1,3,90,",777778","23,333333",61,"5,540984","211,47541","1,806973","68,905868",,4,,,,,,,58,"1,534483","88,706897",",496487","28,495569",,3,,,,,,,59,"1,830508","100,677966",",590517","32,573875",,3,5,10,"5,5",165,"1,68","50,4",44,"6,545455","196,363636","2,144641","64,339223",,4,,12,2,150,",660031","49,502315",46,3,225,",983637","73,772753",,,,,,,,,62,"5,774194",230,"1,887508","75,253658",,,,,,,,,62,"1,919355","28,951613",",625748","9,423249",
7709369,120,,,1,26,880,"9,578947","324,210526",119,"73,016807","2542,563025","20,959492","728,018998",,1,16,75,"2,986667","268,8",",806072","72,546442",28,3,270,"1,09364","98,427632",,,5,17,"5,941176","118,823529","1,72657","34,531396",98,"9,367347","187,346939","2,636577","52,731532",,,2,19,"4,736842","213,157895","1,322065","59,492938",99,"6,010101","270,454545","1,773815","79,821652",,,,,,,,,120,"13,05","451,25","3,789705","131,553074",,7,,19,1,40,",273147","10,925896",94,"2,37234","98,617021",",701292","29,107668",,99,,,,,,,21,"3,285714","197,142857",",911719","54,703164",,,3,13,"6,461538","193,846154","1,719702","51,591058",104,"8,865385","309,519231","2,596056","90,405472",,1,1,27,2,150,",564769","42,357682",91,"3,076923","230,769231",",912265","68,41988",,83,3,,,,,,34,"2,382353","64,558824",",668534","18,100566",,38,,,,,,,82,1,15,",289406","4,341094",
7709370,73,,4,42,"36,833333","1410,714286","10,039131","382,607726",27,"43,740741","1758,333333","12,762879","509,985043",,1,9,13,"5,923077","297,692308","1,524967","77,206716",50,"8,86","463,2","2,553316","132,639238",,33,17,18,"5,611111","112,222222","1,598581","31,971617",5,"6,8",136,"2,188148","43,762963",,9,6,35,"4,628571","214,714286","1,296637","60,094808",23,"5,956522","288,26087","1,639758","79,51952",,1,12,34,"3,352941","84,117647",",931075","23,715378",26,"4,576923","150,384615","1,325907","44,253843",,31,,5,1,30,",309815","9,294445",37,"1,675676","66,081081",",477592","18,737761",,31,2,2,1,40,",324074","12,962963",38,"1,657895","83,684211",",469677","24,005538",,15,20,23,"5,956522","178,695652","1,584438","47,533124",15,7,210,"2,152553","64,576608",,15,21,24,3,"178,125",",85896","50,966603",13,"4,615385","272,307692","1,386379","81,672045",,,2,6,"2,666667",45,",730904","12,713562",65,"4,984615","169,846154","1,418256","48,898263",,3,,,,,,,70,1,"15,428571",",289024","4,450912",
7709371,46,,2,1,34,1710,"8,5","427,5",43,"44,976744","2023,488372","14,098341","634,362585",,3,,17,"4,058824","271,764706","1,06366","71,225163",26,"4,5","298,846154","1,585452","104,947603",,,3,10,4,120,"1,157665","34,729952",33,"4,727273","141,818182","1,484691","44,540741",,,,1,4,240,"1,4",84,45,"6,511111","338,666667","2,090553","108,662931",,,,4,"4,5","88,75","1,672222","32,909722",42,"6,47619","148,809524","2,021157","46,410722",,2,,1,1,30,",35","10,5",43,"2,046512","105,348837",",641527","32,945085",,1,1,,,,,,44,"2,340909","123,409091",",730812","38,88173",,2,4,7,"2,428571","145,714286",",754365","45,261905",33,"3,484848","209,090909","1,094969","65,698112",,,3,6,2,"142,5",",640741","45,583333",37,"3,027027","212,027027",",955773","66,93789",,1,11,,,,,,34,"2,558824","99,705882",",809662","31,421796",,8,,,,,,,38,1,15,",316104","4,741555",
7709372,43,,3,3,"49,333333","1583,333333","13,467355","431,965812",37,"64,837838","2085,675676","17,510606","562,99063",,,1,7,"5,142857","325,714286","1,277311","80,575163",35,"8,628571","507,428571","2,3745","139,223539",,3,,11,7,140,"1,729418","34,588369",29,"8,551724","171,034483","2,310525","46,210493",,,,4,4,240,"1,17197","70,318182",39,"6,615385","396,923077","1,777419","106,645162",,,,,,,,,43,"6,27907","291,511628","1,725239","80,31568",,,,,,,,,43,"2,395349","137,44186",",630413","36,280828",,,,,,,,,43,"2,651163","144,418605",",71482","39,159809",,1,4,17,"6,294118","188,823529","1,707949","51,238466",21,"8,571429","257,142857","2,291147","68,734396",,,1,6,3,180,",921339","55,280303",36,"5,111111","306,666667","1,370651","82,239075",,,,,,,,,43,"4,116279","97,906977","1,112268","26,453017",,1,,,,,,,42,"1,047619","21,190476",",282597","5,711464",
7709373,169,,20,136,"42,661765","1195,588235","13,253182","371,449343",13,"53,076923","1506,923077","16,931624","480,806268",,32,79,24,"3,875","228,75","1,211561","69,97923",34,"5,882353","339,264706","1,957304","112,957031",,45,32,68,"5,264706","105,294118","1,64151","32,830197",24,"6,416667","129,166667","2,109182","42,399691",,123,3,4,4,240,"1,33","79,8",39,"5,512821","330,769231","1,796638","107,798291",,,142,18,"4,055556","82,777778","1,31832","26,920932",9,"4,444444","138,888889","1,446811","45,708848",,140,,,,,,,29,"1,586207","82,758621",",505755","26,452064",,95,,,,,,,74,"2,486486","149,189189",",739532","44,371938",,73,10,53,"2,603774","156,226415",",764269","45,856146",33,"3,090909","185,454545","1,078895","64,733673",,145,2,4,3,180,",958611","57,516667",18,"4,222222","253,333333","1,29273","77,563808",,,55,,,,,,114,"3,842105","116,184211","1,211898","36,851811",,,,,,,,,169,"1,402367","21,035503",",44475","6,671247",
7709374,38,,,3,"47,333333",1410,"12,985185","386,777778",35,"52,771429","1889,714286","16,818958","600,54632",,5,1,14,"4,571429","274,285714","1,277035","76,622128",18,5,300,"1,772274","106,336429",,5,2,19,"5,210526","104,210526","1,643092","32,861845",12,"6,666667","133,333333","2,132822","42,656433",,,,4,4,240,"1,4",84,34,5,300,"1,598365","95,901892",,,,,,,,,38,"5,078947","194,210526","1,638538","62,604878",,,,5,2,30,",692398","10,385973",33,"3,969697","102,272727","1,268483","32,560395",,4,,,,,,,34,"1,411765","72,352941",",449101","23,214562",,1,5,13,"4,615385","166,153846","1,395921","50,345808",19,"7,210526","344,210526","2,448665","121,438727",,8,1,1,3,180,"1,05",63,28,4,240,"1,275992","76,559498",,,,4,3,45,"1,05","15,75",34,"4,529412","105,882353","1,450113","34,160378",,,,,,,,,38,"4,447368","89,605263","1,435526","28,935095",
7709375,46,,,,,,,,46,"57,804348","1774,347826","17,226825","529,393702",,1,8,8,5,"262,5","1,509259","78,777778",29,"6,37931","333,103448","1,925761","100,828889",,,7,15,"3,866667",116,"1,104914","33,147407",24,"5,125","153,75","1,534287","46,028608",,,1,2,4,240,"1,52353","91,411765",43,5,300,"1,502905","90,174318",,,,3,2,90,",593019","26,685824",43,"3,604651","186,27907","1,103215","57,020409",,32,,,,,,,14,2,"87,857143",",592157","25,7287",,12,,,,,,,34,"1,147059","68,823529",",341429","20,485769",,4,5,10,"5,9",177,"1,724074","51,722222",27,"7,111111","213,333333","2,156535","64,696065",,,3,9,3,180,",99065","59,438998",34,4,240,"1,189977","71,398591",,6,3,,,,,,37,"1,405405","69,72973",",418364","20,95189",,17,,,,,,,29,1,15,",304505","4,567579",
7709376,178,,,,,,,,178,"61,730337","2852,724719","18,999458","880,013196",,3,15,59,"14,881356","297,627119","3,90232","78,046395",101,"14,752475","300,594059","5,099517","103,760379",,91,7,12,"5,75","114,166667","1,754094","34,865822",68,"6,897059","137,941176","2,137422","42,74845",,1,1,4,"4,5","232,5","1,494231","77,134616",172,"5,97093","313,546512","1,884357","98,963392",,,21,,,,,,157,"2,726115","149,33121",",851173","46,735209",,,,,,,,,178,"5,179775","214,466292","1,630939","67,325259",,43,,,,,,,135,"1,503704","88,888889",",462054","27,337215",,79,5,21,"3,571429","162,857143","1,107407","50,388889",73,"4,534247",255,"1,421178","79,506609",,49,54,9,3,180,",995647","59,738791",66,"4,787879","287,272727","1,513524","90,811448",,,8,7,2,50,",6846","17,11501",163,"2,766871","99,233129",",861721","30,922305",,1,,,,,,,177,"1,011299","20,112994",",319006","6,348266",
7709377,286,,3,6,"36,166667",1205,"11,622775","380,829678",277,"56,714801","2482,707581","16,080407","705,150608",,,4,66,"4,939394","281,818182","1,359857","78,025429",216,"8,263889","395,972222","2,404971","115,654596",,2,7,141,"4,269504","128,085106","1,162405","34,872147",136,"4,933824","148,014706","1,482758","44,482733",,3,13,18,4,"210,555556","1,265309","66,623165",252,"5,031746","271,706349","1,482865","80,072779",,,,,,,,,286,"9,328671",390,"2,714247","114,513626",,164,,11,1,30,",303902","9,117053",111,"1,324324","76,486486",",391371","22,701493",,16,,1,1,50,",35","17,5",269,"3,189591","169,423792",",916249","48,609685",,3,10,37,"3,459459","176,756757",",945657","48,839805",236,"5,415254","276,864407","1,554564","79,428628",,92,11,2,3,150,"1,05","52,5",181,"2,828729","200,441989",",833099","58,770824",,,,2,2,45,",60926","13,708334",284,"5,802817","135,211268","1,711089","39,911411",,6,,,,,,,280,"1,035714","15,589286",",305557","4,59725",
7709378,71,,,3,"34,333333",1590,"8,287357","383,793104",68,"57,352941","2708,676471","12,848355","606,863419",,,,20,"6,1","365,5","1,267097","75,931231",51,"12,705882","582,745098","2,963974","136,988621",,3,1,13,8,160,"1,842525","36,850512",54,"11,851852","238,148148","2,672825","53,826862",,,,7,4,240,"1,122598","67,355915",64,"6,984375","411,015625","1,532178","90,405721",,,1,,,,,,70,"5,457143","265,357143","1,225425","59,466274",,17,2,6,1,30,",212208","6,36624",46,"3,065217","174,782609",",72631","41,307999",,,1,,,,,,70,"4,285714",172,",977633","39,023516",,,,7,"5,714286","228,571429","1,294822","51,792889",64,"7,90625","317,8125","1,795076","72,208147",,1,,1,3,180,1,60,69,"9,028986","541,73913","2,048803","122,928195",,,,,,,,,71,"2,070423","88,239437",",469179","20,155741",,1,,,,,,,70,"1,242857","18,642857",",283443","4,251646",
