PDS,ANZ_S,RTS_E26110.0,RTS_E26110.1,RTS_E26110.3,RTS_E26110.3.MW_A_PR,RTS_E26110.3.MW_M_PR,RTS_E26110.3.MW_A_PW,RTS_E26110.3.MW_M_PW,RTS_E26110.4,RTS_E26110.4.MW_A_PR,RTS_E26110.4.MW_M_PR,RTS_E26110.4.MW_A_PW,RTS_E26110.4.MW_M_PW,RTS_E26110.9,RTS_E26100.0,RTS_E26100.1,RTS_E26100.3,RTS_E26100.3.MW_A_PR,RTS_E26100.3.MW_M_PR,RTS_E26100.3.MW_A_PW,RTS_E26100.3.MW_M_PW,RTS_E26100.4,RTS_E26100.4.MW_A_PR,RTS_E26100.4.MW_M_PR,RTS_E26100.4.MW_A_PW,RTS_E26100.4.MW_M_PW,RTS_E26100.9,RTS_E26090.0,RTS_E26090.1,RTS_E26090.3,RTS_E26090.3.MW_A_PR,RTS_E26090.3.MW_M_PR,RTS_E26090.3.MW_A_PW,RTS_E26090.3.MW_M_PW,RTS_E26090.4,RTS_E26090.4.MW_A_PR,RTS_E26090.4.MW_M_PR,RTS_E26090.4.MW_A_PW,RTS_E26090.4.MW_M_PW,RTS_E26090.9,RTS_E26080.0,RTS_E26080.1,RTS_E26080.3,RTS_E26080.3.MW_A_PR,RTS_E26080.3.MW_M_PR,RTS_E26080.3.MW_A_PW,RTS_E26080.3.MW_M_PW,RTS_E26080.4,RTS_E26080.4.MW_A_PR,RTS_E26080.4.MW_M_PR,RTS_E26080.4.MW_A_PW,RTS_E26080.4.MW_M_PW,RTS_E26080.9,RTS_E26070.0,RTS_E26070.1,RTS_E26070.3,RTS_E26070.3.MW_A_PR,RTS_E26070.3.MW_M_PR,RTS_E26070.3.MW_A_PW,RTS_E26070.3.MW_M_PW,RTS_E26070.4,RTS_E26070.4.MW_A_PR,RTS_E26070.4.MW_M_PR,RTS_E26070.4.MW_A_PW,RTS_E26070.4.MW_M_PW,RTS_E26070.9,RTS_E26060.0,RTS_E26060.1,RTS_E26060.3,RTS_E26060.3.MW_A_PR,RTS_E26060.3.MW_M_PR,RTS_E26060.3.MW_A_PW,RTS_E26060.3.MW_M_PW,RTS_E26060.4,RTS_E26060.4.MW_A_PR,RTS_E26060.4.MW_M_PR,RTS_E26060.4.MW_A_PW,RTS_E26060.4.MW_M_PW,RTS_E26060.9,RTS_E26050.0,RTS_E26050.1,RTS_E26050.3,RTS_E26050.3.MW_A_PR,RTS_E26050.3.MW_M_PR,RTS_E26050.3.MW_A_PW,RTS_E26050.3.MW_M_PW,RTS_E26050.4,RTS_E26050.4.MW_A_PR,RTS_E26050.4.MW_M_PR,RTS_E26050.4.MW_A_PW,RTS_E26050.4.MW_M_PW,RTS_E26050.9,RTS_E26040.0,RTS_E26040.1,RTS_E26040.3,RTS_E26040.3.MW_A_PR,RTS_E26040.3.MW_M_PR,RTS_E26040.3.MW_A_PW,RTS_E26040.3.MW_M_PW,RTS_E26040.4,RTS_E26040.4.MW_A_PR,RTS_E26040.4.MW_M_PR,RTS_E26040.4.MW_A_PW,RTS_E26040.4.MW_M_PW,RTS_E26040.9,RTS_E26030.0,RTS_E26030.1,RTS_E26030.3,RTS_E26030.3.MW_A_PR,RTS_E26030.3.MW_M_PR,RTS_E26030.3.MW_A_PW,RTS_E26030.3.MW_M_PW,RTS_E26030.4,RTS_E26030.4.MW_A_PR,RTS_E26030.4.MW_M_PR,RTS_E26030.4.MW_A_PW,RTS_E26030.4.MW_M_PW,RTS_E26030.9,RTS_E26020.0,RTS_E26020.1,RTS_E26020.3,RTS_E26020.3.MW_A_PR,RTS_E26020.3.MW_M_PR,RTS_E26020.3.MW_A_PW,RTS_E26020.3.MW_M_PW,RTS_E26020.4,RTS_E26020.4.MW_A_PR,RTS_E26020.4.MW_M_PR,RTS_E26020.4.MW_A_PW,RTS_E26020.4.MW_M_PW,RTS_E26020.9,RTS_E26010.0,RTS_E26010.1,RTS_E26010.3,RTS_E26010.3.MW_A_PR,RTS_E26010.3.MW_M_PR,RTS_E26010.3.MW_A_PW,RTS_E26010.3.MW_M_PW,RTS_E26010.4,RTS_E26010.4.MW_A_PR,RTS_E26010.4.MW_M_PR,RTS_E26010.4.MW_A_PW,RTS_E26010.4.MW_M_PW,RTS_E26010.9
7710197,75,,,,,,,,75,"2,693333","45,133333",",766301","12,85302",,1,,13,1,30,",293197","8,795922",61,"2,114754","63,442623",",600615","18,018441",,2,41,27,"5,814815","174,444444","1,608915","48,267457",5,"7,2",216,"2,189149","65,674483",,1,,,,,,,74,"2,851351","153,648649",",798289","43,098264",,1,,25,1,30,",295597","8,8679",49,"2,571429","188,571429",",714256","53,016084",,,,1,1,60,",333333",20,74,"3,256757","148,175676",",918585","41,831116",,2,,13,1,60,",300465","18,027915",60,2,120,",563392","33,803517",,,,,,,,,75,"32,16","807,333333","9,002593","226,061867",,,39,27,"3,888889","175,555556","1,089514","49,635291",9,"4,777778",210,"1,49284","65,591358",,,14,17,"4,058824","90,588235","1,135512","25,224225",44,"6,431818","149,545455","1,86926","43,481092",,,1,18,41,1260,"10,771075","331,10912",56,"48,446429","1483,928571","13,857611","424,590686",
7710198,135,4,,,,,,,131,"1,648855","74,083969",",50174","22,727532",,11,,2,1,30,",35","10,5",122,"1,803279","85,942623",",544918","26,249166",,33,11,39,"4,435897","163,846154","1,318681","49,196004",52,"6,384615","221,538462","1,935902","67,550702",,39,4,,,,,,92,"1,48913","78,586957",",437262","23,127037",,10,,4,1,30,",30463","9,138889",121,"2,231405","142,31405",",6746","42,916281",,,,7,"1,142857",60,",380343","19,8206",128,"3,3125","157,96875","1,007261","48,020077",,,20,3,1,60,",319753","19,185185",112,"2,491071","130,044643",",750226","39,19173",,1,,1,7,200,"2,45",70,133,"27,518797","707,593985","8,183464","210,189708",,1,53,29,"5,275862","173,793103","1,51937","49,35009",52,"7,057692","226,730769","2,372659","75,968395",,,,8,"4,375","116,25",",987235","26,204427",127,"5,96063","163,937008","1,851451","50,868951",,,,,,,,,135,"86,244444","2735,259259","25,537446","814,446296",
7710199,250,23,,,,,,,227,"1,092511","16,387665",",368848","5,532724",,,1,3,2,"33,333333",",712281","11,850877",246,"4,955285","86,99187","1,641284","28,761079",,213,13,10,"3,8",171,"1,115432","50,19443",14,"5,071429","228,214286","1,665278","74,9375",,213,1,9,1,"44,444444",",35","15,555556",27,"3,222222","143,518519","1,002597","44,906702",,136,22,7,1,30,",35","10,5",85,"2,023529","84,411765",",670361","27,698496",,,20,32,"3,03125","57,34375","1,013204","19,251219",198,"4,166667","125,378788","1,405214","42,083816",,8,236,3,2,60,",725926","21,777778",3,2,100,",712281","35,552632",,7,26,35,"9,171429","204,857143","2,97578","66,51357",182,"20,115385","533,104396","6,650013","176,257762",,6,15,80,"5,2125","156,375","1,668779","50,063359",149,"6,174497","190,067114","2,180224","66,970098",,,3,12,8,120,"1,737699","26,065488",235,"8,225532","124,340426","2,810081","42,474735",,,17,148,"25,709459","919,459459","8,49492","304,128038",85,"35,635294","1250,058824","11,604439","407,427392",
7710200,54,9,,,,,,,45,"1,066667",17,",352049","5,614575",,,,1,1,30,",318182","9,545455",53,"2,773585","130,471698",",926585","43,611705",,2,42,1,5,240,"1,166667",56,9,"6,444444","303,333333","1,906239","89,531804",,21,6,,,,,,27,"1,740741","84,444444",",561944","27,522888",,20,,2,1,30,",325758","9,772728",32,"2,125","110,15625",",694822","35,964567",,,,1,1,60,",318182","19,090909",53,"3,754717","168,679245","1,244676","56,009636",,4,6,7,1,60,",349639","20,978355",37,"2,432432","116,756757",",803189","38,460349",,,,3,"12,666667",240,"4,071264","73,137931",51,"27,568627","641,764706","9,058232","210,382189",,,,2,"13,5",210,"2,992394","46,430021",52,"15,403846","248,365385","5,159723","83,356378",,1,7,12,"3,75","88,75","1,137603","26,809783",34,"5,588235","150,882353","1,918324","51,961878",,,,3,"46,666667",1205,"11,78542","303,986262",51,"51,352941","1322,352941","17,199122","442,892483",
7710201,232,,,,,,,,232,"4,702586","97,176724","1,60682","33,224004",,,,1,1,30,",35","10,5",231,"4,974026","125,25974","1,699723","42,824408",,144,9,18,"4,5","161,666667","1,388704","50,257407",61,"12,245902","999,836066","4,284499","349,801638",,180,4,,,,,,48,"1,104167","61,25",",371325","20,56572",,1,,40,2,30,",683767","10,256507",191,"3,151832","92,670157","1,077487","31,684237",,,14,1,2,60,",518519","15,555556",217,"3,857143","135,967742","1,317795","46,413235",,18,,,,,,,214,1,90,",340941","30,684678",,,1,2,11,205,"3,85","71,75",229,"23,170306","567,707424","7,855965","192,410485",,57,9,33,"2,515152","150,909091",",745188","44,711303",133,"3,045113","182,706767","1,06926","64,155613",,,,,,,,,232,"8,732759","214,267241","2,959411","72,852764",,,,4,"31,25","937,5","10,9375","328,125",228,"51,127193","1533,947368","17,318994","519,615886",
7710202,31,,,,,,,,31,1,15,",326375","4,895628",,2,,,,,,,29,"1,37931","71,37931",",442254","23,009998",,2,5,,,,,,24,"3,5",210,"1,082686","64,961141",,26,1,,,,,,4,"3,75",210,",978829","54,560599",,1,,,,,,,30,"1,566667",89,",503779","28,964334",,16,1,4,"1,25",60,",4375",21,10,1,75,",32099","24,074234",,2,4,,,,,,25,2,90,",662273","29,802299",,,1,1,22,200,"7,7",70,29,"24,62069","429,827586","7,850984","136,418706",,1,,1,2,120,",7",42,29,"5,689655","334,137931","1,759894","103,84571",,,1,,,,,,30,"5,866667",118,"1,872554","37,341353",,,,,,,,,31,"47,193548","1417,741935","15,042359","451,948178",
7710203,69,10,,,,,,,59,"1,40678","23,898305",",473456","8,034508",,1,,1,1,30,",35","10,5",67,3,"159,626866","1,008389","53,516929",,50,4,8,"3,5",120,"1,225",42,7,"6,142857","197,142857","2,046296","65,888889",,60,2,,,,,,7,"3,285714","152,142857","1,033333","47,805556",,8,,1,1,30,",35","10,5",60,"1,266667","52,583333",",420233","17,500761",,,,,,,,,69,"5,57971","162,536232","1,883416","54,812348",,,16,,,,,,53,2,"91,698113",",668242","30,665245",,,1,3,"11,666667","201,666667","4,083333","70,583333",65,"18,569231","395,846154","6,15626","131,119285",,47,11,6,"4,333333","142,5","1,516667","49,875",5,6,201,"2,1","70,35",,,19,3,"3,666667","83,333333","1,132099","25,839506",47,"9,914894","210,319149","3,260585","69,230424",,,1,26,"25,730769","987,692308","8,729754","335,001115",42,"31,5","1247,142857","10,444626","413,142008",
7710204,160,2,,,,,,,158,"1,170886","47,373418",",365555","14,824888",,,,,,,,,160,"4,63125","200,6875","1,434487","62,404994",,155,2,2,"4,5",165,"1,351852","48,333334",1,6,285,"1,68","79,8",,84,,4,1,45,",297725","13,397596",72,"1,833333","107,777778",",558606","32,889141",,26,,1,1,30,",259259","7,777778",133,"2,157895","125,075188",",667101","38,566429",,,,1,1,60,",35",21,159,"3,955975","158,113208","1,211446","48,926735",,25,,42,1,"62,142857",",326918","20,310849",93,2,135,",613417","41,405637",,1,6,9,"18,222222","203,333333","5,590804","61,839981",144,"37,444444","800,243056","11,366621","242,313668",,83,10,14,"5,357143","160,714286","1,60834","48,250183",53,"8,679245","261,509434","2,596784","78,197012",,,1,3,6,"101,666667","1,534205","26,731663",156,"9,044872","186,121795","2,829724","58,082973",,,3,46,"39,347826","1034,021739","12,20924","321,091794",111,"53,540541","1441,936937","16,225102","437,000403",
7710205,258,1,,,,,,,257,"1,062257","31,692607",",375059","11,20107",,,,60,1,30,",35787","10,736092",198,"2,929293","72,575758","1,017224","25,180668",,100,17,20,"2,2","130,5",",75411","44,721589",121,"3,239669","194,380165","1,151538","69,092291",,169,10,5,2,45,",687273","15,463636",74,"4,743243","216,891892","1,63106","74,374558",,175,,22,1,30,",359951","10,798518",61,"1,42623","62,704918",",496825","21,879176",,,,22,1,60,",351426","21,085533",236,"2,733051","101,059322",",953681","35,283011",,47,210,1,2,60,",777778","23,333333",,,,,,,1,23,50,"11,86","196,6","4,049712","66,872763",184,"28,875","482,853261","10,072618","168,544587",,129,6,10,"7,5","148,5","2,634211","52,251316",113,"16,681416","404,734513","5,763729","139,741189",,,2,16,3,"88,125",",85641","25,282155",240,"4,266667","119,0625","1,51104","42,168955",,,6,103,"31,961165","947,184466","11,036771","327,157804",149,"38,671141","1149,597315","13,628174","405,27634",
7710206,62,,,,,,,,62,"1,048387","16,209677",",333899","5,158303",,,,,,,,,62,"2,66129","85,645161",",849665","27,297004",,50,2,5,"4,4",176,"1,27883","51,153216",5,"5,6",224,"1,851111","74,044444",,4,,,,,,,58,"2,172414","69,827586",",691236","22,095081",,13,,,,,,,49,"2,979592","46,530612",",959283","15,049024",,,,,,,,,62,"5,258065","131,774194","1,652929","41,661193",,3,,,,,,,59,2,120,",639458","38,367469",,2,5,,,,,,55,"31,654545","540,636364","9,828977","167,830858",,,13,26,"3,346154","155,769231","1,056601","48,898949",23,"4,73913","238,043478","1,558476","78,429512",,,,2,"6,5",105,"1,685186","27,222222",60,"10,25","193,25","3,294116","61,940694",,,,1,29,935,"7,518519","242,407407",61,"54,803279","1743,606557","17,166744","546,142148",
7710207,476,2,,,,,,,474,1,15,",328826","4,932388",,2,291,84,2,30,",663517","9,952748",99,"2,959596","61,666667",",919674","18,766717",,220,20,55,"2,509091","150,545455",",761589","45,695368",181,"3,392265","203,535912","1,124802","67,488132",,7,215,,,,,,254,"2,492126","142,795276",",7991","45,742121",,361,,26,1,30,",314054","9,421617",89,"1,955056","138,539326",",638662","45,293778",,,9,96,2,60,",633451","19,003519",371,"3,512129","114,25876","1,171611","37,888688",,3,13,442,2,60,",664912","19,94737",18,"8,222222","205,555556","2,281061","57,026511",,54,131,44,"10,022727","220,227273","3,124122","68,428605",247,"19,242915","487,125506","6,031191","151,959938",,239,2,13,"7,769231","230,384615","1,858252","55,049563",222,"8,207207","241,779279","2,765196","81,712406",,8,,2,7,105,"1,814815","27,222222",466,"16,997854","261,577253","5,595734","86,061697",,,2,70,"35,157143","1061,285714","10,628121","320,675837",404,"47,908416","1439,183168","15,641548","469,8126",
7710208,52,,,,,,,,52,"1,480769","35,576923",",452276","11,000773",,,,,,,,,52,"3,173077","47,596154",",956887","14,353312",,,21,28,"3,571429","148,035714","1,129281","46,850105",3,5,205,"1,661852","68,172222",,52,,,,,,,,,,,,,,,,,,,,52,3,"87,115385",",906407","26,421908",,,1,,,,,,51,"4,352941","100,294118","1,294165","29,954365",,50,,,,,,,2,"2,5","112,5",",875","39,375",,1,3,10,"8,6",234,"2,4523","66,987976",38,"14,789474","369,210526","4,427971","110,698795",,51,1,,,,,,,,,,,,,,5,"4,2",113,",97914","26,445161",47,"6,744681","199,042553","2,089955","61,872642",,,,,,,,,52,"64,846154","2678,461538","19,15945","791,396413",
7710209,70,1,,,,,,,69,"1,072464","16,521739",",371632","5,726658",,,,2,1,30,",315","9,45",68,"2,617647","131,691176",",904184","45,546532",,60,,2,3,"127,5","1,05","44,625",8,5,"286,875","1,694907","98,291667",,47,,,,,,,23,"1,826087","109,565217",",641129","38,467721",,41,,,,,,,29,"1,344828","98,793103",",46405","34,079589",,,,,,,,,70,"6,014286","217,714286","2,080347","75,308838",,1,1,,,,,,68,"3,926471","206,25","1,358553","71,358356",,,1,,,,,,69,"34,884058","620,362319","12,057253","214,099405",,,1,2,7,180,"1,905556","52,791667",67,"13,955224","324,328358","4,856429","112,855503",,,,2,"3,5",75,"1,05","23,625",68,"40,735294","748,235294","14,294613","262,133727",,,2,14,"28,357143","895,714286","9,925","313,5",54,43,1675,"14,713565","571,786389",
7710210,78,2,,,,,,,76,"1,407895","21,184211",",392073","5,904129",,,,,,,,,78,"5,320513","119,038462","1,492554","33,466243",,2,8,21,"6,285714","188,571429","1,651086","49,532581",47,"7,425532","222,765957","2,112314","63,369435",,36,41,,,,,,1,3,130,",84","36,4",,11,9,,,,,,58,"1,603448","70,344828",",43964","19,476713",,,,16,2,60,",600396","18,011881",62,"3,032258","106,451613",",844906","29,64247",,3,2,,,,,,73,"2,739726","123,287671",",770639","34,678745",,,1,4,"15,75","266,25","4,057906","69,569979",73,"30,136986","663,082192","8,352849","183,875744",,1,13,35,"6,257143","188,571429","1,659555","49,968476",29,"7,896552","244,137931","2,229592","69,017269",,1,10,4,"3,75","108,75",",949713","27,184561",63,"5,253968","180,238095","1,448684","49,698699",,,,7,"39,571429","1272,857143","9,865776","317,725967",71,"49,042254","1598,450704","13,677794","445,170755",
7710211,29,1,,,,,,,28,"1,428571","21,428571",",417278","6,259164",,,,,,,,,29,"1,448276","70,689655",",422306","20,999153",,28,,,,,,,1,3,180,"1,166667",70,,4,,,,,,,25,"1,16",66,",339141","19,282328",,16,,1,1,30,",291667","8,75",12,"1,833333",140,",512896","38,903053",,,6,6,"3,333333","58,333333","1,058951","18,674383",17,"5,117647","97,352941","1,431149","27,421952",,19,,7,1,60,",294001","17,640079",3,2,120,",502865","30,171859",,,,1,16,230,4,"57,5",28,"30,071429","550,178571","8,699518","157,998862",,2,20,4,"2,5","172,5",",678799","47,552957",3,"4,333333",320,"1,365432","100,203704",,2,10,10,4,60,"1,422924","21,34386",7,"6,571429","154,285714","2,033598","47,285714",,,,5,"27,4",978,"8,392222","298,2",24,"49,458333","1704,791667","14,204262","490,476928",
7710212,179,1,,,,,,,178,"2,08427","31,601124",",696405","10,556407",,15,4,15,1,30,",344475","10,334251",145,"2,510345","93,758621",",829509","31,030813",,119,8,7,"2,142857","128,571429",",733032","43,9819",45,"3,822222","229,333333","1,265525","75,931474",,137,,,,,,,42,"1,714286","105,714286",",533472","33,008305",,57,,1,1,30,",35","10,5",121,"1,132231","65,454545",",374461","21,705189",,,,,,,,,179,"6,089385","176,899441","2,021686","58,87374",,2,,40,1,60,",33788","20,272783",137,2,120,",667031","40,02185",,1,19,84,"8,916667","201,666667","2,919934","66,357401",75,"15,426667","305,2","5,002057","99,163645",,153,11,5,"5,2",156,"1,614461","48,433828",10,"3,6",255,"1,283231","88,824649",,,14,19,4,"87,105263","1,229933","26,388027",146,"5,924658","133,253425","2,000662","44,999626",,,5,25,"31,96","933,8","10,701964","311,337441",149,"41,852349","1434,194631","13,75698","471,415588",
7710213,865,41,,,,,,,824,"1,070388","16,140777",",342713","5,166202",,4,509,165,2,"32,666667",",637965","10,423552",187,"4,352941","116,818182","1,381424","37,737375",,256,164,167,"3,676647","163,383234","1,074182","47,867365",278,"4,582734","207,895683","1,510324","68,766168",,728,,,,,,,137,"1,715328","102,919708",",525334","31,52006",,642,,38,1,30,",32877","9,863093",185,"1,313514","66,405405",",416806","21,109066",,39,675,9,1,60,",300894","18,05364",142,"2,140845","78,06338",",70988","25,866911",,576,55,68,1,60,",320882","19,252905",166,2,105,",651117","34,183658",,1,6,19,8,"227,368421","2,453211","69,775656",839,"44,307509","1264,523242","13,880837","396,28326",,3,51,346,"5,650289","169,508671","1,670893","50,126791",465,"6,892473","206,903226","2,260561","67,861993",,1,6,36,"5,638889","93,194444","1,53096","25,052284",822,"9,356448","172,785888","3,014103","55,669391",,,,30,"32,733333",1071,"9,984142","327,165729",835,"43,615569","1527,586826","13,639773","477,839029",
7710214,235,,,,,,,,235,"1,114894","16,723404",",343818","5,157273",,,10,,,,,,225,"4,577778","152,266667","1,362925","45,561757",,218,2,7,"3,428571",180,",966667","50,944445",8,"4,875","273,75","1,31088","73,752778",,73,,,,,,,162,"1,611111","83,055556",",480589","24,975428",,104,,14,1,30,",301175","9,035257",117,"1,264957","73,205128",",381975","22,0389",,,5,2,4,60,"1,037037","15,555556",228,"4,912281","167,192982","1,478537","50,950067",,1,42,8,1,60,",315972","18,958334",184,2,105,",610845","32,069355",,,1,7,"14,142857","228,571429","4,340741","70,666667",227,"28,488987","617,378855","8,539372","185,233823",,,93,49,"6,265306","187,959184","1,741","52,229996",93,"7,473118","235,806452","2,37302","74,633344",,,,,,,,,235,"7,493617","183,87234","2,2974","56,313771",,,,,,,,,235,"58,655319","1763,06383","17,566902","528,079961",
7710215,205,4,,,,,,,201,"1,761194","53,507463",",440449","13,321795",,1,,4,1,30,",337037","10,111111",200,"3,92","171,9",",983399","42,856214",,1,19,34,"3,529412","211,764706",",801994","48,119666",151,"5,834437","350,066225","1,491016","89,460989",,39,1,1,1,45,",35","15,75",164,"2,268293","110,213415",",565686","27,436505",,3,,1,1,30,",388889","11,666667",201,"3,293532","179,253731",",82948","45,166535",,,,,,,,,205,"6,404878","286,609756","1,609959","72,685061",,1,,11,1,60,",299552","17,973145",193,"3,746114","224,766839",",939607","56,37642",,,6,38,"19,342105","308,157895","4,443721","70,768617",161,"24,677019","419,906832","6,295093","107,124913",,2,165,33,"4,848485","181,818182","1,249137","47,013528",5,"6,4",240,"1,77401","66,224521",,,2,11,"4,909091","123,636364","1,08944","27,548028",192,"26,802083",230,"6,750587","58,801301",,,,,,,,,205,"64,507317","2426,365854","16,089469","604,591252",
7710216,177,4,,,,,,,173,"1,895954","56,878613",",573401","17,202033",,1,,8,"1,375",30,",411613","8,969903",168,"2,904762","66,339286",",87739","20,004677",,7,4,10,"6,6",198,"1,722498","51,674934",156,"8,826923","264,807692","2,627143","78,814284",,,1,,,,,,176,"4,102273","192,784091","1,21467","57,069346",,8,,,,,,,169,"2,136095","98,52071",",642283","29,66644",,,,,,,,,177,"5,497175","196,779661","1,648456","59,059704",,,1,4,1,60,",344445","20,666667",172,"2,052326","92,965116",",615716","27,881369",,7,,1,9,190,3,"63,333333",169,"27,798817","737,218935","8,182184","217,048411",,1,,14,"5,857143","175,714286","1,769799","53,093968",162,"9,537037","286,111111","2,790323","83,709696",,,48,50,"5,8","88,6","1,669336","25,412922",79,"8,253165","124,43038","2,56194","38,794663",,,,6,43,1485,"9,265121","320,924433",171,"52,526316","1650,818713","15,675238","492,133745",
7710217,121,7,,,,,,,114,"1,438596","48,157895",",446688","14,973802",,5,,,,,,,116,"1,525862","70,732759",",470392","21,997862",,103,,4,6,180,"1,555556","46,666667",14,"7,428571","222,857143","2,267407","68,022222",,102,1,1,2,50,",7","17,5",17,"2,529412","127,647059",",75963","38,417647",,42,,1,2,30,",7","10,5",78,"1,371795","85,576923",",428663","27,113912",,4,6,2,"1,5",60,",444445","19,166667",109,"3,394495","164,862385","1,061527","51,432837",,17,,14,1,60,",315556","18,933333",90,"2,022222",122,",632864","38,174925",,,1,2,6,"202,5","2,1","70,875",118,"28,991525","827,372881","8,730078","249,883442",,14,33,30,"5,266667",160,"1,625342","49,460253",44,"7,727273","234,545455","2,363973","71,714646",,4,2,4,"3,25","103,75",",858148","27,442593",111,"4,558559","147,117117","1,43807","46,426206",,,2,1,34,1320,"8,5",330,118,"51,067797","1695,847458","15,562506","516,86743",
7710218,391,3,,,,,,,388,"1,670103","34,639175",",529831","10,97694",,21,,271,1,30,",323247","9,697419",99,"2,282828","68,787879",",685827","20,680866",,78,183,106,"2,198113","131,886792",",717367","43,042",24,"3,125","187,5","1,080274","64,81644",,212,22,,,,,,157,"2,006369","129,55414",",621291","40,147604",,215,,103,1,30,",323503","9,705083",73,"1,438356","98,630137",",440829","30,391938",,80,297,1,4,60,"1,4",21,13,3,"124,615385","1,021988","43,510826",,47,1,40,1,60,",324546","19,472744",303,"2,049505","122,425743",",650148","38,815596",,,2,7,"7,428571","216,428571","2,429496","70,516452",382,"19,36911","566,073298","5,96851","174,543809",,253,137,1,5,150,"1,666667",50,,,,,,,4,2,14,"5,142857","98,214286","1,390637","25,317456",371,"14,231806","277,102426","4,499048","88,157988",,,,1,24,750,"8,4","262,5",390,"56,610256","2031,346154","17,33649","623,596321",
7710219,426,1,,,,,,,425,"4,195294","76,964706","1,206205","22,101915",,,,5,2,35,",674828","11,809495",421,"3,451306","67,232779",",985818","19,19691",,181,238,2,5,135,"1,75","47,25",5,"9,8",270,"2,765185","75,8",,149,185,,,,,,92,"2,663043","128,043478",",739038","35,40923",,25,3,14,"1,428571",30,",466317","9,54507",384,"4,4375","115,078125","1,279336","33,025734",,1,1,1,2,60,",777778","23,333333",423,"9,969267","327,765957","2,854425","94,052068",,18,29,22,1,60,",270007","16,200422",357,"2,008403","102,394958",",579595","29,548349",,4,6,12,"13,916667","230,833333","3,941652","63,822453",404,"30,381188","680,371287","8,386791","187,480071",,4,401,17,"8,705882","164,117647","2,634202","49,141426",4,12,300,"3,35673","85,080205",,4,47,156,"6,487179","92,083333","1,781085","25,290699",219,"10,52968","140,639269","3,012445","40,313645",,1,3,69,"43,231884","1217,681159","11,605459","326,759916",353,"56,249292","1598,923513","15,824586","449,701242",
7710220,27,1,,,,,,,26,"1,423077","27,115385",",472296","8,992716",,11,,2,"1,5",30,",42","8,4",14,"3,642857","145,714286","1,268333","50,691667",,1,12,5,"2,6",156,",815111","48,906667",9,3,180,"1,153704","69,222222",,10,,1,1,45,",28","12,6",16,"1,875","111,5625",",64507","38,339584",,1,,,,,,,26,"2,538462","163,269231",",859934","55,419114",,1,1,,,,,,25,"6,68","155,4","2,24263","52,07194",,3,4,6,1,60,",310876","18,652525",14,2,105,",684445","35,933333",,,1,1,28,280,"7,84","78,4",25,"46,96","775,8","15,128145","248,447394",,,7,2,2,120,",738889","44,333334",18,"6,055556","298,333333","2,077963","102,251852",,,9,,,,,,18,"6,888889","117,5","2,36963","40,386111",,,,,,,,,27,"44,259259",1800,"14,414396","585,880228",
7710221,115,55,,,,,,,60,"1,516667","60,25",",509893","20,507542",,4,6,,,,,,105,"2,27619","70,714286",",738119","23,136667",,108,1,3,"2,333333",140,",692473","41,548387",3,"4,333333",260,"1,233806","74,02834",,93,,,,,,,22,"1,318182",75,",418316","23,913623",,87,,11,1,30,",350926","10,527779",17,"3,294118","157,058824","1,053029","50,049284",,,3,72,3,60,"1,012734","20,254689",40,"4,225","132,375","1,379308","43,043201",,66,,22,1,60,",353523","21,211355",27,2,120,",669937","40,196187",,,27,26,"10,076923","194,230769","3,493963","67,474517",62,"17,048387","350,564516","5,399313","111,283284",,77,18,20,"4,95","148,5","1,603259","48,097778",,,,,,,,34,27,"2,851852","73,888889",",870384","23,243311",54,"5,185185","114,722222","1,738788","38,474946",,,3,18,"30,944444","928,333333","10,941821","328,25463",94,"50,095745","1503,510638","16,154647","484,804885",
7710222,125,26,,,,,,,99,"1,30303","42,727273",",405117","13,29836",,10,6,5,"1,6",30,",514573","9,681643",104,"1,875",60,",569005","18,365609",,109,4,5,"5,6",168,"1,620523","48,615686",7,"6,428571","192,857143","2,133333",64,,60,5,,,,,,60,"1,216667",72,",384672","22,775672",,43,,,,,,,82,"1,146341","68,963415",",352027","21,252051",,,,,,,,,125,"8,152","231,72","2,506997","71,644821",,7,45,4,1,60,",313971","18,838235",69,"2,347826",115,",722934","35,458301",,,2,1,6,180,"2,333333",70,122,"26,106557","677,295082","7,816713","202,4667",,57,16,35,"2,571429","153,428571",",758796","45,313488",17,"12,529412","283,235294","3,890836","89,995962",,,4,9,"6,111111",105,"1,539823","26,198288",112,"7,508929","134,508929","2,364981","42,291398",,,2,18,"35,388889","939,166667","11,375091","301,701706",105,"66,438095","2219,333333","20,018649","667,132399",
